tweet_favorite_count,tweet_retweet_count,tweet_media_urls/0,tweet_view_count,tweet_text,user_location,user_handle,tweet_created_at,id,Hashtags
17,0,https://pbs.twimg.com/media/GJ53cykWoAAKIE2.jpg,260,"Sunny Ji yesterday about our King! 

#NammaTeamRCB #PlayBold #IPL #ನಮ್ಮಟೀಮ್ಆರ್ಸಿಬಿ #RCBFansOfficial #royalchallengersbangalore  #ನಮ್ಮRCB #RCB  #Cricket #IPLonJioCinema #IPL2024 #ViratKohli𓃵 https://t.co/dsqeM2J6ru",,nammateamrcb,Sat Mar 30 08:12:31 +0000 2024,tweet-1773986653029421431,"NammaTeamRCB,PlayBold,IPL,ನಮ್ಮಟೀಮ್ಆರ್ಸಿಬಿ,RCBFansOfficial,royalchallengersbangalore,ನಮ್ಮRCB,RCB,Cricket,IPLonJioCinema,IPL2024,ViratKohli𓃵"
3,0,https://pbs.twimg.com/media/GJ5chJDXoAAwZFA.jpg,236,"Shreyas Iyer is a happy captain after KKR's clinical win against RCB.

#ShreyasIyer #PhilipSalt #SunilNarine #VenkateshIyer #MitchellStarc #AndreRussell #RCBvKKR #RCBvsKKR #IPL2024 #IPL #Cricket #SBM https://t.co/xkmYXBERiA",,Sbettingmarkets,Sat Mar 30 06:14:54 +0000 2024,tweet-1773957051099619407,"ShreyasIyer,PhilipSalt,SunilNarine,VenkateshIyer,MitchellStarc,AndreRussell,RCBvKKR,RCBvsKKR,IPL2024,IPL,Cricket,SBM"
0,0,https://pbs.twimg.com/media/GJ5wzJ0agAAv6r8.jpg,53,"Sonu Sood's Instagram story for Hardik Pandya.

#HardikPandya #MI #Ipl #sonusood #Cricket https://t.co/jXCFLCM12A",Mainly at Stadium,Cricadium,Sat Mar 30 07:43:26 +0000 2024,tweet-1773979331389452545,"HardikPandya,MI,Ipl,sonusood,Cricket"
2,0,https://pbs.twimg.com/media/GJ55W_SWsAALW6W.jpg,114,"BREAKING NEWS:
LSG - Lucknow Super Giants sign Kiwi pacer #MattHenry in place of English pacer #DavidWilley. 💙🔥

#TATAIPL2024 #IPL #LSGvsPBKS #LSGvPBKS https://t.co/xTmFygDN3C",Cricket Stadium ,AmanCricket_,Sat Mar 30 08:20:50 +0000 2024,tweet-1773988743961002338,"MattHenry,DavidWilley,TATAIPL2024,IPL,LSGvsPBKS,LSGvPBKS"
764,179,https://pbs.twimg.com/ext_tw_video_thumb/1774095842737340416/pu/img/f9xCbPC5I5_-xpJE.jpg,16816,"Match day 🔥

You think that I'm crazy?
But I don't want the crown 🔥

#CSKvsDC #IPL 
 https://t.co/iJh1hsixIM",Earth,Harish_NS149,Sun Mar 31 04:28:04 +0000 2024,tweet-1774292554592223325,"CSKvsDC,IPL"
1122,65,https://pbs.twimg.com/media/GJ8GLShbcAAgNM-.jpg,51669,"Dream IPL debut ✅
Maiden wicket ✅
Fastest delivery in IPL2024 so far - 155.8 Kmph ✅

📷 Pics belong to the respective owners • #MayankYadav #LSGvPBKS #TATAIPL #IPL2024 #IPL #BharatArmy https://t.co/Dns9RyxZVv",,thebharatarmy,Sat Mar 30 18:36:04 +0000 2024,tweet-1774143572008481275,"MayankYadav,LSGvPBKS,TATAIPL,IPL2024,IPL,BharatArmy"
22,6,https://pbs.twimg.com/media/GJ8jsIDWAAATSKT.jpg,707,New pictures: #PreityZinta (@realpreityzinta) during in the #LSGvPBKS match  #PBKS #IPL #SaddaPunjab #JazbaHaiPunjab #TATAIPL2024 😍 (1) https://t.co/99MZSFARo0,"Lima, Peru",PreityZintaPeru,Sat Mar 30 20:45:01 +0000 2024,tweet-1774176024298672288,"PreityZinta,LSGvPBKS,PBKS,IPL,SaddaPunjab,JazbaHaiPunjab,TATAIPL2024"
4,2,https://pbs.twimg.com/media/GJ-CfyhawAA6Bcl.jpg,383,"Brilliant performance
Great achievement in debut match
#mayank 
#IPL https://t.co/HMPrtIjNoJ",localhost 8080 ,codewithsumit_0,Sun Mar 31 03:39:16 +0000 2024,tweet-1774280275276796109,"mayank,IPL"
581,48,https://pbs.twimg.com/media/GJ9RpA5bIAAjdei.jpg,11549,"Five bowlers have bowled over 160 KPH in international cricket and four of them have played for KKR. 

#ShoaibAkhtar #BrettLee #ShaunTait #MitchellStarc #JeffThompson #KKR #IPL https://t.co/l5q6T7tWxk",,KkrKaravan,Sun Mar 31 00:05:47 +0000 2024,tweet-1774226547853127958,"ShoaibAkhtar,BrettLee,ShaunTait,MitchellStarc,JeffThompson,KKR,IPL"
111,5,https://pbs.twimg.com/media/GJ9uIFpXwAAY1L-.jpg,4518,"Sir Rishabh Rajendra Pant plays cricket today .

It's Guru vs Shishya 😎

Chotta Thala vs Thala 

#DCvsCSK #ipl #RishabhPant https://t.co/ABLoOJGY12","Gabba , Haryana",riseup_pant17,Sun Mar 31 02:10:14 +0000 2024,tweet-1774257866524049638,"DCvsCSK,ipl,RishabhPant"
7,0,https://pbs.twimg.com/media/GJ9JmhOXUAEiIov.jpg,763,New Star is born in Indian Cricket *Mayank Yadav* 🔥#IPL https://t.co/BUfiQfJ7Ia,,YarShehrya96257,Sat Mar 30 23:30:41 +0000 2024,tweet-1774217716544491780,IPL
1,0,https://pbs.twimg.com/media/GJ9Qor-WYAAMsxu.jpg,458,"21-year old debutant #MayankYadav lit up the #IPL, as  he clocked he fastest ball of the season at 155.8 Kmph.
#LSGvPBKS #IPL2024 https://t.co/7L78KWfCFK",,CricUniverse7,Sun Mar 31 00:01:23 +0000 2024,tweet-1774225440535625752,"MayankYadav,IPL,LSGvPBKS,IPL2024"
49,8,https://pbs.twimg.com/media/GJ9B2o1XUAAnt7B.jpg,20781,"Top 6 fastest bowlers 🇮🇳

Umran Malik 157 Km
Mayank Yadav -156 Km
J Srinath -154.5
I Pathan -153.7 
M Shami -153.3 
J Bumrah -153.26

Mayank Yadav has joined the party of fastest bowlers 

He'll soon become fastest in the world

#IPL  #MayankYadav #LSGvsPBKS #UmranMalik #CSKvsDC https://t.co/4JbF5QU5th","Jaipur, India",InderSinghBha18,Sat Mar 30 22:56:48 +0000 2024,tweet-1774209188429987990,"IPL,MayankYadav,LSGvsPBKS,UmranMalik,CSKvsDC"
0,0,https://pbs.twimg.com/media/GJ9sNghWkAAJdh7.jpg,358,"After #LSGvsPBKS match of #IPL

For you who is the real GOAT 🐐

Umran Malik   MAYANK YADAV

       🔄                           ❤ https://t.co/fOBcbfaLCv",,ajeetkr03,Sun Mar 31 02:02:07 +0000 2024,tweet-1774255824640331869,"LSGvsPBKS,IPL"
1,0,https://pbs.twimg.com/media/GJ91UxbakAAm3WH.jpg,25811,"Mayank Yadav said ""I like things that have speed whether it is rockets or planes or superbikes"". #MayankYadav #tataipl #ipl #ipl2024 https://t.co/HZptfRdfDP",India,NetflixCineema,Sun Mar 31 02:41:41 +0000 2024,tweet-1774265781062393943,"MayankYadav,tataipl,ipl,ipl2024"
4,2,https://pbs.twimg.com/media/GJ8H1s_W4AAm2jE.jpg,203,"Fastest ball of the season 

Pace is pace yar 🔥🔥🔥

#IPL #TATAIPL2024 #LSGvsPBKS #PBKSvsLSG #PBKSvLSG #LSGvPBKS #Cricket  #mayankyadav https://t.co/LUMeEAp1CR",United Arab Emirates,UmpireFourth,Sat Mar 30 18:43:20 +0000 2024,tweet-1774145400951234617,"IPL,TATAIPL2024,LSGvsPBKS,PBKSvsLSG,PBKSvLSG,LSGvPBKS,Cricket,mayankyadav"
6,1,https://pbs.twimg.com/ext_tw_video_thumb/1774290726412832768/pu/img/KUGg2Jw6-XVEsCs4.jpg,114,"Sharing some memorable moments of MLA Nadiad Shri Pankajbhai Desai at Grand Opening of Dumral Premiere League -3  at dumral Village 

#ipl #cricket #t20 #nadiad https://t.co/rw8hmBccYb","Nadiad, Gujarat (India)",Pankajbhaidesai,Sun Mar 31 04:21:16 +0000 2024,tweet-1774290844209876997,"ipl,cricket,t20,nadiad"
1,0,https://pbs.twimg.com/media/GJ8SfwdbAAAnBUn.jpg,48,"In KGF only K is giving his best.
In KGF Chap 2 only K is delivering.
In SALAR no one is delivering. 
#IPL #RCBvsKKR 
RCB is a vibe😿 https://t.co/DETBczfzXA",,SPJ_45,Sat Mar 30 19:29:53 +0000 2024,tweet-1774157117647450221,"IPL,RCBvsKKR"
8,1,https://pbs.twimg.com/ext_tw_video_thumb/1774275319211462656/pu/img/n-UbdG_XbAnXeDA0.jpg,352,"Tag dream 11 lovers 😂😂

#IPL https://t.co/bDy027agUn","New Delhi, India",Vivek_khiladi1,Sun Mar 31 03:19:43 +0000 2024,tweet-1774275356041859202,IPL
1,0,https://pbs.twimg.com/media/GJ83XAzXMAAcZvI.jpg,68,"21 years old mayank yadave touched 155.8 kph in his ipl debut Match🤯🔥🥵
National team call is loading… ⌛️⏳
#ipl2024 #ipl #LSGvPBKS https://t.co/kFFc34U2kz","Wiesbaden, Germany",stanikzaishoaib,Sat Mar 30 22:10:58 +0000 2024,tweet-1774197654102143443,"ipl2024,ipl,LSGvPBKS"
5,0,https://pbs.twimg.com/media/GJ8JzI3XoAECNrG.jpg,211,"This has been as sensational performance from the Lucknow Super Giants. Punjab were 98/0 after 10 overs, and only managed 80 runs in the next 10. They should be might disappointed.

#TATAIPL #IPL #IPL2024 #IPLUpdate #TATAIPL2024 #LSGvsPBKS #LSGvPBKS #KLRahul #ShikharDhawan #MayankYadav",,MidnightMusinng,Sat Mar 30 18:52:03 +0000 2024,tweet-1774147595977277520,"TATAIPL,IPL,IPL2024,IPLUpdate,TATAIPL2024,LSGvsPBKS,LSGvPBKS,KLRahul,ShikharDhawan"
0,0,https://pbs.twimg.com/media/GJ8EISEbwAAxtmi.jpg,55,"Here's how IPL 2024 standings look like following 11th match of the season between Lucknow Super Giants and Punjab Kings

#IPL2024 #IPl #IndianPremierLeague #BCCI #T20Cricket #Cricket #LSGvsPBKS #PBKSvsLSG #ViratKohli #MustafizurRahman https://t.co/PVJl7TE1M1",India,Khelnowcricket,Sat Mar 30 18:27:08 +0000 2024,tweet-1774141324335432034,"IPL2024,IPl,IndianPremierLeague,BCCI,T20Cricket,Cricket,LSGvsPBKS,PBKSvsLSG,ViratKohli,MustafizurRahman"
0,0,https://pbs.twimg.com/media/GJ1GIKkXsAE8Vge.jpg,119,"🤩NO RISK BET🤩

Try your luck betting on the Delhi Capitals vs Chennai Super Kings match in the IPL without stress! If it doesn't work out, you'll get a free bet up to $30 to keep the game going. 

🎁 Get a ₹43,000 Welcome Bonus with promo code 1xIPL24!
#IPL2024 #IPL #DCvsCSK https://t.co/sprD3aDQzB",India,1xBet_in,Sun Mar 31 02:58:00 +0000 2024,tweet-1774269887634190589,"IPL2024,IPL,DCvsCSK"
695,152,https://pbs.twimg.com/media/GKBL5-cbQAAJkpf.jpg,7342,"Don't Sleep, Let's celebrate hard.
We have waited 365 days for this day 💥

#WhistlePodu #IPL #CSK @MSDhoni https://t.co/FNdV8aw2zo",,ItzThanesh,Sun Mar 31 18:19:20 +0000 2024,tweet-1774501748587319332,"WhistlePodu,IPL,CSK"
724,145,,9034,"Most times scoring 20+ runs in an over in IPL history (Indians) :

9 - MS Dhoni*
8 - Rohit Sharma 
6 - Rishabh Pant 
5 - Virender Sehwag 
5 - Sanju Samson

#WhistlePodu #IPL #CSK @MSDhoni",,ItzThanesh,Sun Mar 31 18:54:05 +0000 2024,tweet-1774510495829049365,"WhistlePodu,IPL,CSK"
1337,254,https://pbs.twimg.com/media/GKBIM_obEAAR2DC.jpg,10496,"231 Strike Rate - Fire in his eyes 👀💥

#WhistlePodu #IPL #CSK @MSDhoni https://t.co/CHpPUb7tyX",,ItzThanesh,Sun Mar 31 18:03:05 +0000 2024,tweet-1774497659518353870,"WhistlePodu,IPL,CSK"
444,111,,6256,"Most runs by a designated WK in T20 cricket

8578 - Quinton de Kock
7721 - Jos Buttler
7036 - @MSDhoni*
6962 - Mohammad Rizwan
6454 - Kamran Akmal

#WhistlePodu #IPL #CSK #Cricket",,ItzThanesh,Sun Mar 31 18:28:59 +0000 2024,tweet-1774504177936593006,"WhistlePodu,IPL,CSK,Cricket"
1163,44,https://pbs.twimg.com/media/GKBOwQDWQAAPyUD.jpg,14007,"All fans want this too

#rishabhpant
#msdhoni #ipl2024 #IPL https://t.co/ntsplcUOMi","Mumbai, India",RVCJ_Sports,Sun Mar 31 18:31:40 +0000 2024,tweet-1774504853819293863,"rishabhpant,msdhoni,ipl2024,IPL"
485,32,https://pbs.twimg.com/media/GKBIv0taMAAZusn.jpg,11697,"Seeing Mahi batting with his vintage form is pure cinema! 🥳🔥

#msdhoni #thaladhoni #csk #chennaisuperkings #ipl #indianpremierleague #ipl2024  @msdhoni https://t.co/glX3KWONre",Mumbai,rvcjmovies,Sun Mar 31 18:05:26 +0000 2024,tweet-1774498250709697016,"msdhoni,thaladhoni,csk,chennaisuperkings,ipl,indianpremierleague,ipl2024"
568,121,https://pbs.twimg.com/ext_tw_video_thumb/1762032817469325312/pu/img/zkwNBoS7w1DPB5re.jpg,12647,"Rohit is in every #IPL stat 😭😭🔥🔥

#RohitSharma @ImRo45
https://t.co/ZGNCmwqrJq","Kurnool, India",DargaAsif,Sun Mar 31 18:39:13 +0000 2024,tweet-1774506754065240212,"IPL,RohitSharma"
22,2,https://pbs.twimg.com/media/GKBNar0aMAA1p7a.jpg,6330,"#IPL2024 #DCvCSK #IPL #CSKvsDC #RishabhPant

'@RishabhPant17 is well and...'

Former India all-rounder @IrfanPathan hails DC skipper for his knock

READ: https://t.co/NRLRJBMLBG","New Delhi, India",toisports,Sun Mar 31 18:26:28 +0000 2024,tweet-1774503543820669408,"IPL2024,DCvCSK,IPL,CSKvsDC,RishabhPant"
431,30,https://pbs.twimg.com/media/GKBNnd5XUAEDUfx.jpg,19136,"Instragram Story of Sakshi Dhoni .

She mentioned Rishabh Pant too 

Unreal bond ❤️

#RishabhPant #ipl #DCvCSK https://t.co/FUNG9HhtGa","Gabba , Haryana",riseup_pant17,Sun Mar 31 18:26:40 +0000 2024,tweet-1774503596991631714,"RishabhPant,ipl,DCvCSK"
1,1,,3997,"Elderly man killed in Maharashtra after argument during IPL match, 2 arrested

#Maharashtra #IPL #crime #arrest

https://t.co/wiIY321KGf",India,IndiaToday,Sun Mar 31 18:24:33 +0000 2024,tweet-1774503063547490370,"Maharashtra,IPL,crime,arrest"
63,4,,7320,"Rishabh Pnt is Back and bests Chennai Super Kings. Dhoni onslaught. Why Dhoni came thst late?. Shubman Gill crushed dangerous Sunrisers Hyderabad. #DCvCSK #RishabhPant #Dhoni #GTvsSRH #ShubmanGill
#MohitSharma #IPL #CricketTwitter
https://t.co/v7zEfZavRx",Pakistan,wwasay,Sun Mar 31 18:08:47 +0000 2024,tweet-1774499096440766493,"DCvCSK,RishabhPant,Dhoni,GTvsSRH,ShubmanGill,MohitSharma,IPL,CricketTwitter"
17,2,,1146,"We are watching our Thala MSD play.
We can’t waste time watching you, sorry.
Try next time.
#IPL #CSK #Dhoni #Cricket",Chennai,ckknaturals,Sun Mar 31 18:01:03 +0000 2024,tweet-1774497147167412372,"IPL,CSK,Dhoni,Cricket"
15,0,,1298,"This is the first year our daughter is closely following the #IPL.  Always been a Dhoni fan (dunno why), so supporting #CSK. It gets a bit heated at home at times 🫣

Like today, we were supporting DC and she thought CSK was winning with Dhoni hitting those sixes. Ended up 😭😭😆",Bangalore,rajupp,Sun Mar 31 18:21:19 +0000 2024,tweet-1774502247667294596,"IPL,CSK"
30,17,https://pbs.twimg.com/ext_tw_video_thumb/1774504746650357760/pu/img/_1n_B5k6di4CSpaQ.jpg,1175,42 year old Strawberry farmer still ruling the #IPL https://t.co/G9uePLnsOf,"Dubai, United Arab Emirates",awesomedinu,Sun Mar 31 18:32:16 +0000 2024,tweet-1774505005246034347,IPL
1,0,,276,"'Dhoni finishes off in style': MS Dhoni rolls back the years with a classic last ball 6- WATCH

#MSDhoni #Dhoni #IPL2024 #IPL 

https://t.co/N91Mw55ALI","Mumbai, India",republic_sports,Sun Mar 31 18:34:21 +0000 2024,tweet-1774505527902421069,"MSDhoni,Dhoni,IPL2024,IPL"
10,2,https://pbs.twimg.com/amplify_video_thumb/1774498460831526912/img/QtecEZ2Y_h0_jFmX.jpg,1245,"Woww just wow

Thala Dhoni one handed sixes 🔥

#IPL2024 #IPL #IPLUpdate #GTvsSRH #SRHvsGT #CSKvsDC #DCvsCSK  #Dream11 #MSDhoni #CSK #RishabPant #DelhiCapitals #Dhoni  #MSDhoni𓃵 https://t.co/mXhruj1JH9",India,ShivamYadavjii,Sun Mar 31 18:13:13 +0000 2024,tweet-1774500209877565804,"IPL2024,IPL,IPLUpdate,GTvsSRH,SRHvsGT,CSKvsDC,DCvsCSK,Dream11,MSDhoni,CSK,RishabPant,DelhiCapitals,Dhoni,MSDhoni𓃵"
3,0,,1394,"#IPL 2024 Points Table: #KKR replace #CSK as table toppers, #DC climb to 7th spot after Vizag win – Latest update @IPL
https://t.co/PX1EANUZjY",India,FinancialXpress,Sun Mar 31 19:02:19 +0000 2024,tweet-1774512566305173949,"IPL,KKR,CSK,DC"
3,1,,538,"The #slowerbouncer has become one of the most lethal deliveries in the shortest format because, when the line is on the fifth stump, it forces the batter to generate force while getting under it at the right time.

#ipl #ipl2024 #cricket

https://t.co/7IPlEbAQwU",India,DeccanHerald,Sun Mar 31 18:30:20 +0000 2024,tweet-1774504517771427883,"slowerbouncer,ipl,ipl2024,cricket"
25,3,https://pbs.twimg.com/media/GKBTr-xWoAAARmu.jpg,476,"People’s man ❤️

#CricketTwitter #IPL #IPL2024 https://t.co/9G0Dqfm7qg","New Delhi, India",InsideSportIND,Sun Mar 31 18:53:13 +0000 2024,tweet-1774510276639141920,"CricketTwitter,IPL,IPL2024"
1,0,https://pbs.twimg.com/media/GJxdq-yXEAApf00.jpg,46,Oh!!  these #IPL night matches https://t.co/Sm1wyg4DLF,Gurugram,82tushar,Thu Mar 28 17:02:56 +0000 2024,tweet-1773395361609940993,IPL
1,0,https://pbs.twimg.com/ext_tw_video_thumb/1773423623459819520/pu/img/Pu1jpJnx48qmeTfY.jpg,152,"Bairstow: no thanks, i use ceat

@hvgoenka @CEATtyres #ipl #CricketTwitter https://t.co/56sGNnHAv7","Your head, Rent free ",Khushboo_,Thu Mar 28 18:55:17 +0000 2024,tweet-1773423635426140314,"ipl,CricketTwitter"
5,0,https://pbs.twimg.com/media/GJx0mT_akAE24aB.jpg,425,"Mom is here as well” says a teary-eyed Riyan… 🥹🥺

#RRvsDC #RRvsDC 
#Riyanparag #riyan 
#parag #iplupdate
#RoyalFamily #IPL 
#Royals #Family
#HallaBol #BCCI
#RohitSharma𓃵 https://t.co/6uf9RVMUhf",,rizwan23133,Thu Mar 28 18:43:05 +0000 2024,tweet-1773420563832410577,"RRvsDC,RRvsDC,Riyanparag,riyan,parag,iplupdate,RoyalFamily,IPL,Royals,Family,HallaBol,BCCI,RohitSharma𓃵"
0,0,https://pbs.twimg.com/media/GJxPmBZbUAAxBxf.jpg,712,"$EVERY $BlOCK $PARAM
🥵🥵 RR 185/5 ** Target - 186 
 #toss #ipl #iplprediction #Riyanparag #RRvsDC #LEAKED #BreakingNews #verydarkman  #RohitSharma𓃵 #JacksonWang #SRHvsMi #RameshwaramCafeBlast #MemanthaSiddham #baltimorebridge #AditiRaoHydari #KiaraAdvani #Jaragandi #GameChanger https://t.co/S9fn1PxOAS",Neem Ka Thana,Vijay8JaT,Thu Mar 28 16:01:25 +0000 2024,tweet-1773379877401759799,"toss,ipl,iplprediction,Riyanparag,RRvsDC,LEAKED,BreakingNews,verydarkman,RohitSharma𓃵,JacksonWang,SRHvsMi,RameshwaramCafeBlast,MemanthaSiddham,baltimorebridge,AditiRaoHydari,KiaraAdvani,Jaragandi,GameChanger"
2,1,https://pbs.twimg.com/media/GJxPOWcbQAAzAHW.jpg,489,"💙DC NEED 186 RUNS IN 120 BALLS TO WIN. 🎯

#RiyanParag #RishabhPant #SanjuSamson #RR #DC #RRvDC #RRvsDC #IPL #IPL2024 #TATAIPL #TATAIPL2024 https://t.co/zXMLn09ueA",Neem Ka Thana,Vijay8JaT,Thu Mar 28 15:59:48 +0000 2024,tweet-1773379472391393314,"RiyanParag,RishabhPant,SanjuSamson,RR,DC,RRvDC,RRvsDC,IPL,IPL2024,TATAIPL,TATAIPL2024"
121,92,https://pbs.twimg.com/media/GJwcRyBawAA1tXq.jpg,3119,"Let's give our RCB Blobby a name, shall we? Get creative 'cause we love that!

Rules:
Comment your answers and retweet this post
Use #BlobbysFanFrenzy
Follow @nipponindia

#NipponPaintIndia #Contest #contestalert #contests #giveawayalert #giveaway #RCB #IPL https://t.co/6gWE4CBEeo",India,NipponIndia,Thu Mar 28 18:30:00 +0000 2024,tweet-1773417269806198987,"BlobbysFanFrenzy,NipponPaintIndia,Contest,contestalert,contests,giveawayalert,giveaway,RCB,IPL"
15,0,https://pbs.twimg.com/media/GJxp62OXEAE97N4.jpg,1524,"Well done Sanju Samson and Team..we are here to Rule!!! 💗💗💗🥵🙌🏻🙌🏻 
.
#IPL  #SanjuSamson #RRvsDC #riyanparag https://t.co/p2wntDQBdf",22 YARDS,Aftu_X,Thu Mar 28 17:56:26 +0000 2024,tweet-1773408821685498100,"IPL,SanjuSamson,RRvsDC,riyanparag"
3,0,https://pbs.twimg.com/media/GJxznEpakAIm80P.jpg,262,Impressive spells by Yuzi Chahal and Nandre Burger! 🔥 #abuksports #IPL #IPL2024 #IPLUpdate #TATAIPL #RRvDC #RiyanParag #RRvsDC #RishabhPant #DavidWarner #DelhiCapitals #RajasthanRoyals #AveshKhan #YuziChahal https://t.co/2NgY37EHim,"Karachi, Pakistan",ABUKALEX,Thu Mar 28 18:39:06 +0000 2024,tweet-1773419560986894522,"abuksports,IPL,IPL2024,IPLUpdate,TATAIPL,RRvDC,RiyanParag,RRvsDC,RishabhPant,DavidWarner,DelhiCapitals,RajasthanRoyals,AveshKhan,YuziChahal"
1,0,https://pbs.twimg.com/media/GJxp4i8bAAAi-I0.jpg,205,"Rajasthan Royals defeated Delhi Capitals
Riyan Parag is the STAR
Why no Prithvi Shaw? 🤔

#RRvDC #RRvsDC #IPL #TATAIPL #IPL2024 #RiyanParag https://t.co/jMVLKDHtZO",Pune,praneetsamaiya,Thu Mar 28 17:57:03 +0000 2024,tweet-1773408977981968795,"RRvDC,RRvsDC,IPL,TATAIPL,IPL2024,RiyanParag"
16,1,https://pbs.twimg.com/media/GJxrlXfXQAAE-1r.jpg,1157,"The decision of playing Avesh Khan in last over was nothing but understanding their players and presence of mind from Sanju Samson,exceptional leadership and Team work… Hallabol @rajasthanroyals 💗💗 
.
#IPL #Sanjusamson #aveshkhan #RRvsDC #Riyanparag https://t.co/40pK8RXBRZ",22 YARDS,Aftu_X,Thu Mar 28 18:03:42 +0000 2024,tweet-1773410653195346046,"IPL,Sanjusamson,aveshkhan,RRvsDC,Riyanparag"
0,0,https://pbs.twimg.com/ext_tw_video_thumb/1773420319967006720/pu/img/R2GohTNOCAefSA3J.jpg,155,"Rajasthan Royals vs Delhi Capitals Review!

#cricket #ipl #RRvsDC https://t.co/vAubWeSohR",,CookeeCharlie,Thu Mar 28 18:46:20 +0000 2024,tweet-1773421381457448976,"cricket,ipl,RRvsDC"
2,0,https://pbs.twimg.com/media/GJxsJG7akAEPdXT.jpg,182,"Congratulations ❤️
RAJASTHAN ROYALS WON BY 12 RUNS
#RRvsDC #DCvsRR #RRvDC #DCvRR #RajasthanRoyals #DelhiCapitals #TATAIPL #TATAIPL2024 #IPL #IPL2024 #Mykheltelugu

📷: IPL https://t.co/x6GLYhjhuO",Jodhpur ,yudhistharswami,Thu Mar 28 18:06:08 +0000 2024,tweet-1773411266234810526,"RRvsDC,DCvsRR,RRvDC,DCvRR,RajasthanRoyals,DelhiCapitals,TATAIPL,TATAIPL2024,IPL,IPL2024,Mykheltelugu"
0,0,https://pbs.twimg.com/media/GJxRGRmXAAERPdO.jpg,82,"""Riyan Parag"" smacked Anrich Nortje for 25 runs in an over.
He scored 84* off 45 balls smacking 7 fours and 6 sixes

#riyanparag #anrichnortje #dcvsrr #ipl2024 #ipl https://t.co/KLVRWW5Mka",INDIA,cricketgyann,Thu Mar 28 16:08:57 +0000 2024,tweet-1773381772786438312,"riyanparag,anrichnortje,dcvsrr,ipl2024,ipl"
0,0,https://pbs.twimg.com/media/GJxjGzHakAED5_R.png,187,"What Delhi's think tank is doing?
You have one of the most explosive openers in Prithvi Shaw, but still, you bench him 
Sadly, another DISAPPOINTED season for Delhi Capitals loading...

#RRvDC #RRvsDC #IPL #TataIPL #PrithviShaw https://t.co/iMi0IEWa6B",Pune,praneetsamaiya,Thu Mar 28 17:26:51 +0000 2024,tweet-1773401377680863315,"RRvDC,RRvsDC,IPL,TataIPL,PrithviShaw"
1,0,https://pbs.twimg.com/media/GJx1x-CXwAAzDUn.jpg,93,"Defended less than 20 runs in two consecutive games 👊

Avesh khan 🫡🔥

#IPL #IPL2024live https://t.co/ghUbSdyWNY",,CrictipsIndia,Thu Mar 28 18:48:15 +0000 2024,tweet-1773421862921605455,"IPL,IPL2024live"
1,2,https://pbs.twimg.com/ext_tw_video_thumb/1773421323685105668/pu/img/5O5k0KdYUB_bORa5.jpg,172,"Whenever you feel down... Just remember today. 🔥🔥🔥

@rajasthanroyals @ParagRiyan 
#RRvsDC #IPLUpdate #IPL https://t.co/Kijnjimqsz","Hyderabad, India",Still_learner,Thu Mar 28 18:46:15 +0000 2024,tweet-1773421361203155055,"RRvsDC,IPLUpdate,IPL"
2,1,https://pbs.twimg.com/media/GJxyTMDXwAE_9xe.jpg,597,"Riyan Parag dazzles in position at No. 4, showcasing his brilliance while regaining the team's trust at Rajasthan Royals.
#RRvsDC #riyanparag #IPL2024 #IPL https://t.co/a46iTFNY3V",NEW DELHI,AnkanKar,Thu Mar 28 18:33:03 +0000 2024,tweet-1773418037439553845,"RRvsDC,riyanparag,IPL2024,IPL"
32,2,https://pbs.twimg.com/media/GJxp9MnXYAAnZdN.jpg,1741,"Take a bow!!!! Avesh Khan🫡🌟

1 1 1 1 0 1 - what a final over absolute champion stuff🥵

#IPL2024 #TATAIPL #IPL #DCvsRR #RRvsDC #RRvDC #DCvRR https://t.co/jkhc7bqHld",,tctv1offl,Thu Mar 28 17:56:38 +0000 2024,tweet-1773408874566979915,"IPL2024,TATAIPL,IPL,DCvsRR,RRvsDC,RRvDC,DCvRR"
2,0,https://pbs.twimg.com/media/GJxxA_abcAA4AZg.jpg,303,"Riyan Parag won 4 awards today’s RR vs DC match IPL 2024.🔥🩷

#AveshKhan #RiyanParag #RishabhPant #SanjuSamson #RR #DC #RRvDC #RRvsDC #IPL #IPL2024 #TATAIPL #TATAIPL2024 https://t.co/mYntjaPish","Dubai, United Arab Emirates",irishabhparmar,Thu Mar 28 18:27:35 +0000 2024,tweet-1773416663570076015,"AveshKhan,RiyanParag,RishabhPant,SanjuSamson,RR,DC,RRvDC,RRvsDC,IPL,IPL2024,TATAIPL,TATAIPL2024"
1,0,https://pbs.twimg.com/ext_tw_video_thumb/1773705452972355584/pu/img/ItZ_ybzrZ7zVZ26C.jpg,299,"Mohammad Siraj, Rinku Singh, Andre Russell &amp; players having fun together before the match at Chinnaswamy.❤️💜

#AndreRussell #ViratKohli #RCB #GautamGambhir #KKR #RCBvKKR #RCBvsKKR #IPL #IPL2024 #TATAIPL #TATAIPL2024

 https://t.co/lPiJbmMKAO","Dubai, United Arab Emirates",irishabhparmar,Fri Mar 29 14:08:37 +0000 2024,tweet-1773713879937564908,"AndreRussell,ViratKohli,RCB,GautamGambhir,KKR,RCBvKKR,RCBvsKKR,IPL,IPL2024,TATAIPL,TATAIPL2024"
