match_name,franchise,image_name,label,sponsor_name,sponsor_asset_type,sponsor_asset_location,sponsor_asset_visibility,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_126_a3955405-2111-47f8-aa32-4b55a4d8ec9b.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.4471026659011841,63.66179275512695,182.97927856445312,136.68397521972656,265.4588317871094
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_126_a3955405-2111-47f8-aa32-4b55a4d8ec9b.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.16689592599868774,173.3074951171875,250.07650756835938,219.54412841796875,305.3491516113281
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_126_a3955405-2111-47f8-aa32-4b55a4d8ec9b.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.10282567888498306,54.793548583984375,188.990478515625,127.881103515625,277.66326904296875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_126_a3955405-2111-47f8-aa32-4b55a4d8ec9b.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.10164559632539749,121.97377014160156,225.79727172851562,183.82945251464844,278.1976013183594
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo,partially_visible,0.3939473032951355,267.606689453125,245.839599609375,383.5869140625,299.63916015625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.28603696823120117,850.2860107421875,217.27542114257812,968.5921630859375,265.6848449707031
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.20654046535491943,533.8114013671875,321.49224853515625,652.9058837890625,371.64385986328125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.19002006947994232,532.1996459960938,317.8897705078125,652.0261840820312,367.027587890625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,BKT_jersey_back_logo_blurry,BKT,jersey,back_logo,blurry,0.16986852884292603,264.40313720703125,247.25189208984375,388.07977294921875,298.73162841796875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.15401965379714966,266.01910400390625,242.77688598632812,384.19134521484375,297.9518737792969
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,BKT_jersey_back_logo_blurry,BKT,jersey,back_logo,blurry,0.14641278982162476,840.3814697265625,218.329345703125,972.7178955078125,267.9161376953125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_161_93a48f29-ee88-450e-be6e-f046c3a3e08b.jpg,kshema_trousers_logo_blurry,kshema,trousers,logo,blurry,0.10229647159576416,405.21002197265625,488.171630859375,480.2982177734375,540.2581787109375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_178_fcca5da4-b128-48af-99b9-f830cbf36c10.jpg,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.7326880097389221,845.1544189453125,320.9085388183594,970.5765380859375,395.4068908691406
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_178_fcca5da4-b128-48af-99b9-f830cbf36c10.jpg,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.3355904519557953,737.68408203125,310.9829406738281,801.0357666015625,371.6814880371094
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_178_fcca5da4-b128-48af-99b9-f830cbf36c10.jpg,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.2698401212692261,738.9652709960938,310.9320068359375,800.3163452148438,371.81854248046875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_178_fcca5da4-b128-48af-99b9-f830cbf36c10.jpg,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.17460067570209503,1003.8677978515625,761.2424926757812,1115.1021728515625,851.2925415039062
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_178_fcca5da4-b128-48af-99b9-f830cbf36c10.jpg,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.1377410888671875,191.37088012695312,730.7567138671875,341.0097351074219,835.2713623046875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_194_87d781e1-eabf-455b-aff9-ca00e0841f6b.jpg,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.1337084323167801,466.66607666015625,415.15533447265625,540.1073608398438,467.490234375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_194_87d781e1-eabf-455b-aff9-ca00e0841f6b.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.11877672374248505,386.60809326171875,442.4738464355469,555.8281860351562,542.605224609375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_129_e187e56f-ec5a-407d-9d93-9fa8fbab4d80.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.8202641010284424,262.0794677734375,301.5494384765625,350.3367919921875,407.69970703125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_129_e187e56f-ec5a-407d-9d93-9fa8fbab4d80.jpg,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.1505592167377472,831.28271484375,724.1983642578125,1009.842041015625,830.7196044921875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_129_e187e56f-ec5a-407d-9d93-9fa8fbab4d80.jpg,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.13564415276050568,825.9619140625,726.84326171875,1008.50830078125,833.580810546875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_129_e187e56f-ec5a-407d-9d93-9fa8fbab4d80.jpg,AllSeasons_jersey_sleeve_logo_partially_visible,AllSeasons,jersey,sleeve_logo,partially_visible,0.1280234009027481,121.8506851196289,304.88690185546875,213.14846801757812,412.02117919921875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_129_e187e56f-ec5a-407d-9d93-9fa8fbab4d80.jpg,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.10181832313537598,899.973388671875,255.94830322265625,986.84326171875,323.50372314453125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_129_e187e56f-ec5a-407d-9d93-9fa8fbab4d80.jpg,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo,partially_visible,0.10161007940769196,670.3985595703125,733.3955078125,803.3782958984375,845.584716796875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_172_64ad236a-4ec0-4757-9f2d-9f1141f7c428.jpg,LivPure_trousers_logo_partially_visible,LivPure,trousers,logo,partially_visible,0.7266754508018494,316.305908203125,462.12115478515625,368.9127197265625,505.601806640625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_172_64ad236a-4ec0-4757-9f2d-9f1141f7c428.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.6282632946968079,314.51483154296875,462.34991455078125,369.0052490234375,507.2352294921875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_172_64ad236a-4ec0-4757-9f2d-9f1141f7c428.jpg,kshema_trousers_logo_partially_visible,kshema,trousers,logo,partially_visible,0.4183049201965332,848.5223388671875,444.761962890625,937.0921630859375,520.3389892578125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_172_64ad236a-4ec0-4757-9f2d-9f1141f7c428.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.4037291407585144,766.2589721679688,221.81805419921875,913.8502807617188,277.0765380859375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_172_64ad236a-4ec0-4757-9f2d-9f1141f7c428.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.1800493448972702,687.7374267578125,460.4663391113281,792.5689697265625,552.04150390625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_172_64ad236a-4ec0-4757-9f2d-9f1141f7c428.jpg,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.11793434619903564,264.58111572265625,173.72280883789062,346.54766845703125,229.44253540039062
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_172_64ad236a-4ec0-4757-9f2d-9f1141f7c428.jpg,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.10077555477619171,855.1253662109375,202.52340698242188,915.2674560546875,241.30511474609375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.6959165334701538,565.6275024414062,267.2127990722656,700.9710083007812,330.4042053222656
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.6875173449516296,314.720947265625,318.4617919921875,444.70245361328125,376.004150390625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.6595130562782288,1081.209716796875,339.3177490234375,1215.736328125,396.8814697265625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,Torrent_Group_jersey_chest_logo_blurry,Torrent,Group,jersey_chest_logo,blurry,0.2755352258682251,311.3708801269531,279.91015625,395.9817199707031,324.408935546875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.22333671152591705,1151.351806640625,515.5615234375,1231.244873046875,581.7000732421875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.17224431037902832,911.7406005859375,302.436279296875,1055.0111083984375,357.272216796875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.1482696235179901,111.54879760742188,265.21319580078125,188.32275390625,329.01702880859375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.14175714552402496,477.33447265625,508.35888671875,559.7415771484375,571.656982421875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_125_c12a1875-b3ec-41b1-8d77-e990b56e39e5.jpg,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.11554069817066193,560.200439453125,239.37030029296875,629.119384765625,283.31427001953125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_13_4df34146-6cec-4d6d-8e16-a1dc420c534b.jpg,AllSeasons_jersey_sleeve_logo_clear,AllSeasons,jersey,sleeve_logo,clear,0.3557342290878296,283.7422790527344,198.4796142578125,435.1307678222656,272.552978515625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_13_4df34146-6cec-4d6d-8e16-a1dc420c534b.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.24900683760643005,760.279296875,277.6400451660156,867.05078125,360.3316955566406
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_167_c05cd639-0287-48de-9ddb-51c168736fc4.jpg,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo,partially_visible,0.1669553518295288,171.4990234375,268.1251220703125,289.73150634765625,313.45452880859375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_167_c05cd639-0287-48de-9ddb-51c168736fc4.jpg,BKT_jersey_back_logo_blurry,BKT,jersey,back_logo,blurry,0.1234206035733223,366.347900390625,244.6568603515625,479.82623291015625,287.44921875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_167_c05cd639-0287-48de-9ddb-51c168736fc4.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.12159201502799988,761.19091796875,509.61846923828125,824.45068359375,560.8306274414062
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_167_c05cd639-0287-48de-9ddb-51c168736fc4.jpg,BKT_jersey_back_logo_blurry,BKT,jersey,back_logo,blurry,0.11062249541282654,165.638427734375,268.09320068359375,293.3955383300781,314.41192626953125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_197_0f71043b-aeb5-4199-b07f-a0087b03d8a2.jpg,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo,partially_visible,0.19792287051677704,974.324951171875,319.58843994140625,1096.2607421875,387.14520263671875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_197_0f71043b-aeb5-4199-b07f-a0087b03d8a2.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.19244596362113953,517.6070556640625,365.96295166015625,742.0618896484375,494.87432861328125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_63_1f8bdaf4-df48-4d50-994b-90b12238e649.jpg,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.25756314396858215,468.37841796875,137.60040283203125,528.0218505859375,178.1500244140625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_63_1f8bdaf4-df48-4d50-994b-90b12238e649.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.17687228322029114,462.4976806640625,137.94369506835938,524.8248291015625,181.16482543945312
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_63_1f8bdaf4-df48-4d50-994b-90b12238e649.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.156990647315979,401.39898681640625,203.090087890625,509.92669677734375,287.6197509765625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_105_4090e53d-0d03-4be1-a8d4-c3d216eef8f8.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.6656697392463684,794.6552124023438,476.8533020019531,873.4887084960938,549.2705078125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_105_4090e53d-0d03-4be1-a8d4-c3d216eef8f8.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.12223926931619644,881.5598754882812,426.71044921875,977.4108276367188,487.1490478515625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_7_79caaff9-e266-423a-8696-e66f941b823a.jpg,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.10878433287143707,276.58782958984375,252.7828369140625,417.22015380859375,349.0242919921875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_7_79caaff9-e266-423a-8696-e66f941b823a.jpg,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo,partially_visible,0.1083962470293045,267.58587646484375,251.5899658203125,415.54425048828125,349.02667236328125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_7_79caaff9-e266-423a-8696-e66f941b823a.jpg,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.10369357466697693,727.3665771484375,767.9780883789062,865.689697265625,845.9063110351562
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_1_5a4491a6-3be4-484e-82cf-c987d9d73215.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.3717489242553711,601.3236083984375,386.1942138671875,697.2249755859375,410.1868896484375
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_106_1a7a3b89-8c05-46b8-9cda-8917b031e8fb.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.12813618779182434,676.8480224609375,394.40423583984375,763.3795166015625,473.84478759765625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_163_3f483222-8186-45bd-a27c-6da485fafcd1.jpg,Torrent_Group_jersey_chest_logo_blurry,Torrent,Group,jersey_chest_logo,blurry,0.3573208749294281,914.5926513671875,296.55792236328125,1003.2200927734375,336.14093017578125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_163_3f483222-8186-45bd-a27c-6da485fafcd1.jpg,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo,partially_visible,0.33491477370262146,483.0167236328125,262.89813232421875,553.76416015625,309.60711669921875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_163_3f483222-8186-45bd-a27c-6da485fafcd1.jpg,kshema_trousers_logo_partially_visible,kshema,trousers,logo,partially_visible,0.30421262979507446,993.1915893554688,493.4456787109375,1068.189208984375,547.451171875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_163_3f483222-8186-45bd-a27c-6da485fafcd1.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.25366270542144775,655.5797119140625,306.1712646484375,777.1700439453125,355.08355712890625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_163_3f483222-8186-45bd-a27c-6da485fafcd1.jpg,kshema_trousers_logo_partially_visible,kshema,trousers,logo,partially_visible,0.21089434623718262,642.413330078125,450.38494873046875,722.531494140625,517.07666015625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_163_3f483222-8186-45bd-a27c-6da485fafcd1.jpg,RayzonSolar_trousers_logo_clear,RayzonSolar,trousers,logo,clear,0.18985016644001007,909.31298828125,495.18902587890625,992.80126953125,569.4746704101562
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_163_3f483222-8186-45bd-a27c-6da485fafcd1.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.12800221145153046,924.862548828125,338.07061767578125,1050.61767578125,377.6910400390625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_64_93eae34e-f1fd-4c23-aa54-01db5196ba68.jpg,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.577690601348877,637.439697265625,168.88577270507812,711.8892822265625,244.28201293945312
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_64_93eae34e-f1fd-4c23-aa54-01db5196ba68.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.3868546187877655,589.7703857421875,470.62249755859375,697.5433349609375,538.0194702148438
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_64_93eae34e-f1fd-4c23-aa54-01db5196ba68.jpg,RayzonSolar_trousers_logo_clear,RayzonSolar,trousers,logo,clear,0.16342419385910034,588.8675537109375,474.44921875,698.4464111328125,539.5654296875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_64_93eae34e-f1fd-4c23-aa54-01db5196ba68.jpg,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.11216714978218079,706.95703125,434.7373046875,783.515869140625,494.8416748046875
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_114_b063beb6-a99a-467d-af76-e33efaac5f54.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.6551113128662109,212.1431884765625,277.67413330078125,349.815673828125,330.14385986328125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_114_b063beb6-a99a-467d-af76-e33efaac5f54.jpg,Torrent_Group_jersey_chest_logo_blurry,Torrent,Group,jersey_chest_logo,blurry,0.11030810326337814,218.1017303466797,236.1046142578125,300.40216064453125,272.25634765625
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_114_b063beb6-a99a-467d-af76-e33efaac5f54.jpg,kshema_trousers_logo_partially_visible,kshema,trousers,logo,partially_visible,0.10614971816539764,270.0731201171875,470.4650573730469,363.7713623046875,532.622314453125
Match_67_TATA_IPL_2025_GT_vs_CSK,Gujarat Titans,image_12_a2e97834-2071-42dd-a1bc-edce7366678f.jpg,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.2735050320625305,437.86602783203125,273.95721435546875,523.13037109375,336.87542724609375
